# clean: 5031 rows -- regenerate with `make baseline`
main:16010	short letter, note, Cat. 68	->	short letter, note
main:16013	second in command, second prefect	->	second in command
main:16014	returning (pure Lat. reversio)	->	returning
main:1602	paronomasia, a rhet. fig	->	paronomasia
main:1604	cognizable, that can be known	->	cognizable
main:16082	plant horse‑tail, equisetum arvense, Linn	->	plant horse‑tail, equisetum arvense
main:16087	equio, a being in heat	->	equio
main:1609	conduit or aqueduct, in mines	->	conduit or aqueduct
main:16093	small young horse, a foal	->	small young horse
main:16118	erecting, setting up, pride, insolence	->	erecting, setting up, pride
main:16126	to creep out, crawl forth	->	to creep out
main:1613	adj. pertaining to the Agonalia	->	
main:16136	to be done: schemata; as geom. t. t	->	to be done: schemata
main:16147	city of Thessaly, in Perrhaebia	->	city of Thessaly
main:16150	mythical river Po, a constellation	->	mythical river Po
main:16155	river in Macedonia, now Tzerna	->	river in Macedonia
main:16160	plant, perhaps the Campanula rapunculus	->	plant
main:16176	to draw out, draw off	->	to draw out
main:16186	love as a person; Lat. Amor	->	love as a person
main:16187	eroding, erosion, in plural: genarum	->	eroding, erosion
main:16203	wanderer, vagabond, vagrant, slave, queen‑bee	->	wanderer, vagabond, vagrant, slave
main:16214	to clear from rubbish (very rare)	->	to clear from rubbish
main:16219	somewhat skilled or experienced (in love)	->	somewhat skilled or experienced
main:1623	vocabula, front. de colon. fin	->	vocabula
main:16235	ervum, a kind of pulse	->	ervum
main:1626	revenue from land, a land‑tax	->	revenue from land
main:16268	eschara, producing a scar, escharotic	->	eschara, producing a scar
main:1627	agricultural, rural, rustic, wild, boorish	->	agricultural, rural, rustic, wild
main:1629	Roman commander, father‑in‑law of Tacitus	->	Roman commander
main:16297	concr. food	->	
main:16299	and (conjunction)	->	and
main:16308	ethicē, f. moral philosophy, ethics	->	ethicē
main:1631	agriculture, husbandry, agricoltura, agriculture, husbandry	->	agriculture, husbandry, agricoltura, agriculture
main:16312	heathenish, pagan, a heathen, ethnically	->	heathenish, pagan, a heathen
main:16318	hitherto, even till now, still	->	hitherto, even till now
main:16321	even then, till that time	->	even then
main:16335	plant dittany, App. Herb. 62	->	plant dittany
main:16357	euhan, a surname of bacchus	->	euhan
main:16363	Eumaeus, i, m., = Εὔμαιος	->	Eumaeus, i, m
main:16364	kind of balsam-tree, unknown gem	->	kind of balsam-tree
main:16365	Trojan herald, father of Dolon	->	Trojan herald
main:16385	unknown precious stone, perhaps opal	->	unknown precious stone
main:16392	euphrone, f. euphemism for night	->	euphrone
main:16419	river in Pamphylia; Athenian general; son of Faunus	->	river in Pamphylia
main:1643	wild, sordid, of the earth	->	wild, sordid
main:16454	to cast out (only in the foll. passages)	->	to cast out
main:16461	good news, gospel, gospel book	->	good news, gospel
main:16473	going upwards, flying up, flight	->	going upwards, flying up
main:16494	traced out, found out, discovered	->	traced out, found out
main:16497	to swing forwards, to hurl	->	to swing forwards
main:16505	to wake up, be vigilant	->	to wake up
main:16507	to become vile, worthless, despicable	->	to become vile, worthless
main:16529	escaping, rising out of: mortis	->	escaping
main:16532	unrolling or opening of a book; hence	->	unrolling or opening of a book
main:16545	to become exasperated, irritated, angry	->	to become exasperated, irritated
main:16557	sharpening, pointing of a pen	->	sharpening
main:16565	boiling up, a fermentation (post-class.)	->	boiling up
main:16569	one who increases, an enlarger	->	one who increases
main:16586	to go round asking, soliciting	->	to go round asking
main:16587	multitude, swarm, shoal, crowd, examination	->	multitude, swarm, shoal, crowd
main:16589	examining, weighing, equilibrium, examination (post‑class)	->	examining, weighing, equilibrium
main:16590	weigher, examiner, contr. Cresc. 3	->	weigher, examiner
main:16594	to examine, weigh, consider, test	->	to examine, weigh, consider
main:16616	to burn, inflamed, blaze out	->	to burn, inflamed
main:16624	to plough or dig up (class.)	->	to plough or dig up
main:16635	one who hearkens to, grants	->	one who hearkens to
main:16638	to desecrate, profane (very rare)	->	to desecrate
main:16657	to glow, to take fire	->	to glow
main:16662	to weed out, root up	->	to weed out
main:16682	to deprive of brains, senseless	->	to deprive of brains
main:16692	overthrow, demolition, ruin of cities	->	overthrow, demolition
main:16725	thinking out, contriving, devising, inventing	->	thinking out, contriving, devising
main:16733	excommunication, ban of the Church	->	excommunication
main:16741	of heart, of intelligence; senseless	->	of heart, of intelligence
main:16754	to torture, torment, rack, plague	->	to torture, torment, rack
main:16768	crowded out of the seats in the theatre; that can not get a seat	->	crowded out of the seats in the theatre
main:1677	alacrity, liveliness, eagerness, promptness, joy	->	alacrity, liveliness, eagerness, promptness
main:16779	that may be excused, excusable	->	that may be excused
main:16829	to make up for, earn	->	to make up for
main:16832	exercise, practice, training, movement, agitation	->	exercise, practice, training, movement
main:16845	army, armed force, military body	->	army, armed force
main:16847	to wander away, deviate, err	->	to wander away, deviate
main:16874	handing out, giving up, producing	->	handing out, giving up
main:1688	winged, furnished with wings (poet.)	->	winged
main:1693	white precious stone, the pearl	->	white precious stone
main:17002	expansion of a body, sky	->	expansion of a body
main:17005	of female animals, past bearing	->	of female animals
main:17012	to terrify, frighten, make afraid	->	to terrify, frighten
main:17024	to swear falsely, perjure oneself	->	to swear falsely
main:17039	to be awakened, to awake	->	to be awakened
main:17040	expergĭtē, adv., v. expergo	->	expergĭtē, adv
main:17069	to bruise to pieces, grind	->	to bruise to pieces
main:17086	expletive, serving to fill out	->	expletive
main:17089	explicable, that may be explained	->	explicable
main:17103	explorer, spy, searcher, scout, skirmisher	->	explorer, spy, searcher, scout
main:17109	smooth, polish, finish, refine, elaborate	->	smooth, polish, finish, refine
main:17118	to beg, request, entreat, implore	->	to beg, request, entreat
main:17129	expressly, with pressure, tropically, etc	->	expressly, with pressure, tropically
main:17139	one who reproaches, a reproacher	->	one who reproaches
main:17160	to rub off with pumice-stone; to cleanse	->	to rub off with pumice-stone
main:17171	to lop off, to prune	->	to lop off
main:1718	Roman gens name	->	Roman family name
main:17188	to patch up, mend, amend	->	to patch up, mend
main:17189	to satisfy, to satiate, glut	->	to satisfy, to satiate
main:17191	to satisfy completely, to satiate	->	to satisfy completely
main:17195	to tear out, extirpate, destroy	->	to tear out, extirpate
main:17219	executive, judicial or executive power	->	executive
main:17229	exert, far outwards, far away	->	exert, far outwards
main:17238	to write out, note down	->	to write out
main:17245	release, discharge, payment of debt	->	release, discharge
main:17249	to resound (postAug. and very rare)	->	to resound
main:17273	to spit out, to expel	->	to spit out
main:17292	he who builds up, erects	->	he who builds up
main:17301	one who blows at; despiser	->	one who blows at
main:17311	to exhale, to breathe out	->	to exhale
main:17315	springing up, an attack (post-class.)	->	springing up
main:17316	exultation, excessive rejoicing, leaping up	->	exultation, excessive rejoicing
main:1732	whiteness, white color (eccl. Lat.)	->	whiteness
main:17320	that may be overcome, surmountable	->	that may be overcome
main:17323	exaggeration as a fig. of speech	->	exaggeration
main:17333	to vanish completely, to disappear	->	to vanish completely
main:17335	straight gut, rectum (late Lat.)	->	straight gut
main:17339	at once, immediately, straightaway, forthwith	->	at once, immediately, straightaway
main:17366	that may be destroyed, perishable	->	that may be destroyed
main:1738	album, i, n., white, III	->	album, i, n., white
main:17381	rubbing dry, a rubbing down	->	rubbing dry
main:1739	white of an egg, albumen	->	white of an egg
main:17412	outside, external, foreign, strange, extraneous	->	outside, external, foreign, strange
main:17414	extra, outward, external, extrinsic (rare)	->	extra, outward, external
main:17447	to make sore, to ulcerate	->	to make sore
main:17454	to overflow, pour forth abundantly	->	to overflow
main:17486	Roman gens name	->	Roman family name
main:17498	fabricator, she that contrives, devises	->	fabricator, she that contrives
main:17512	narration discourse forensis mart. cap. 6	->	narration discourse forensis
main:17528	to talk wittily, be facetious	->	to talk wittily
main:17529	fine, elegant, witty, facetious, jocose	->	fine, elegant, witty, facetious
main:17541	made by art, artificial, factitious	->	made by art, artificial
main:17542	party, faction, group, class, side	->	party, faction, group, class
main:17546	things made, works (eccl. Lat.)	->	things made
main:17557	making, building, style of architecture	->	making, building
main:1756	Alcestis, a Greek mythological woman	->	Alcestis
main:17567	eloquent, fluent speaker of speech	->	eloquent
main:17574	burnt tartar, salt of tartar	->	burnt tartar
main:17580	of or relating to interest (law)	->	of or relating to interest
main:17584	usurious, pertaining to a usurer	->	usurious
main:17601	city of Etruria, now Fiesole	->	city of Etruria
main:17602	grounds, sediment, dregs of liquids	->	grounds, sediment
main:17606	beech tree, edible fruit tree	->	beech tree
main:17637	forger of written documents, wills	->	forger of written documents
main:17656	in bad odor, notorious, disreputable	->	in bad odor, notorious
main:17662	fame, little fame, rumor, gossip	->	fame, little fame, rumor
main:17668	famous, celebrated (ante- and post-class.)	->	famous
main:17677	familiarity, intimacy, friendship, intimate acquaintance	->	familiarity, intimacy, friendship
main:17690	body of domestics, household (post-class.)	->	body of domestics
main:17698	servant, attendant, maidservant, handmaid, slave	->	servant, attendant, maidservant, handmaid
main:17735	mixed fodder for cattle, mash	->	mixed fodder for cattle
main:17748	by stuffing or cramming; hence	->	by stuffing or cramming
main:17749	stuffer, fattener of fowls, poulterer	->	stuffer, fattener of fowls
main:17768	fascinum, n. a bewitching, witchcraft	->	fascinum
main:17789	roof, top, summit, extreme part	->	roof, top, summit
main:17791	proud, haughty, full of pride	->	proud, haughty
main:17792	fasting, fasted, fastened, fastened up	->	fasting, fasted, fastened
main:17794	haughty pride, disdain of others	->	haughty pride
main:17802	prophetic, announcing fate, prophesying, prophetic	->	prophetic, announcing fate, prophesying
main:1781	aleator, pertaining to a gamester	->	aleator
main:17813	to crack open, fall apart	->	to crack open
main:17815	fatuus, foolish, silly, daft, insane	->	fatuus, foolish, silly, daft
main:17825	fatuus, garrulous, foolish, silly, simple	->	fatuus, garrulous, foolish, silly
main:17827	mouth, throat, gullet, jaws, pharynx	->	mouth, throat, gullet, jaws
main:17828	Roman gens name	->	Roman family name
main:1784	alec: garum, fish sauce, fish‑pickle	->	alec: garum, fish sauce
main:1785	alecto, f., alecto the fury	->	alecto, f
main:17853	to be reduced to ashes (late Lat.)	->	to be reduced to ashes
main:17856	favonius, I. B	->	favonius
main:17857	west wind, also called zephyrus	->	west wind
main:17859	favorable, in favor, popular, beloved	->	favorable, in favor, popular
main:17873	feverish, sick of a fever	->	feverish
main:17885	to purify, expiate (of sacrifices)	->	to purify
main:17893	to make fruitful, to fertilize	->	to make fruitful
main:17911	sucker in mal. part	->	sucker
main:17913	full of gall, like gall	->	full of gall
main:17921	bononia, i. q	->	bononia
main:17926	femina, i. q. pudendum muliebre	->	femina
main:17927	femur, thigh‑bandages, thigh‑bandages, thigh‑bandages	->	femur, thigh‑bandages
main:17987	to be fierce, unruly, ungovernable	->	to be fierce, unruly
main:17988	wild or untamed courage, fierceness	->	wild or untamed courage
main:17999	furnished with iron; comically said of slaves who are ironed	->	furnished with iron
main:18007	iron-galled, i.e. galled with fetters	->	iron-galled
main:18014	ferrumino, a cementing, soldering (post-class.)	->	ferrumino, a cementing
main:18022	of bearing, bearing, bearing, bearing	->	of bearing
main:18023	fennel plant, staff, whip, splint	->	fennel plant, staff, whip
main:1803	town in latium, now alatri	->	town in latium
main:18032	fervently, vigorously, hotly, with heat	->	fervently, vigorously, hotly
main:1804	alo, fatness of the body	->	alo
main:18040	fescenninus-colo, fond of fescennine verses	->	fescenninus-colo
main:18043	fessus, goddess of weary persons	->	fessus
main:18061	lively, gay, festive, joyous, merry	->	lively, gay, festive, joyous
main:18076	to bring forth, breed, hatch	->	to bring forth, breed
main:18078	to bring forth, breed, hatch	->	to bring forth, breed
main:18084	pregnant, fertile, full of young	->	pregnant, fertile
main:18103	small bird, the fig‑pecker, becafico	->	small bird, the fig‑pecker
main:18113	artificial, counterfeit, not genuine, fictitious	->	artificial, counterfeit, not genuine
main:1813	sea-weed, binding plant, little worth	->	sea-weed, binding plant
main:18139	faithfulness, trustiness, fidelity, firm adherence	->	faithfulness, trustiness, fidelity
main:18149	stringed instrument, lyre, lute, cithern	->	stringed instrument, lyre, lute
main:18151	fidicen, a female luteplayer, lyrist	->	fidicen, a female luteplayer
main:18157	like a cord, i.e. twisted	->	like a cord
main:18159	fides, a surname of Jupiter	->	fides
main:18168	potter's, pottery, earthen vessel, workshop	->	potter's, pottery, earthen vessel
main:18174	figulo, a forming, fashioning (post-class.)	->	figulo, a forming
main:18176	figulus, made a figulus of	->	figulus
main:18189	one who forms or fashions (post-class.)	->	one who forms or fashions
main:18202	plant, also called polypodion, rock-fern	->	plant, also called polypodion
main:18212	fibrous, fringed of fimbriae (post-Aug.)	->	fibrous
main:18215	smoke, dust, dirt, mire, excrement	->	smoke, dust, dirt, mire
main:18218	to cleave, split, divide, separate	->	to cleave, split, divide
main:18242	firmness, durability, strength of mind	->	firmness, durability
main:18249	small basket for fruit, cheese-forms	->	small basket for fruit
main:18252	small basket for fruit, wine	->	small basket for fruit
main:18254	to divide the entrails (in haruspices)	->	to divide the entrails
main:18271	fistula-shaped, pipe-like, furnished with pipes	->	fistula-shaped, pipe-like
main:18279	fastening, driving in of nails	->	fastening
main:1828	elsewhere, elsewhere, somewhere else	->	elsewhere
main:18285	airy, not wet, not solid	->	airy, not wet
main:18292	flaccus, flabby, pendulous, feeble, languid	->	flaccus, flabby, pendulous, feeble
main:18296	whipping, scourging, flagellation (eccl. Lat.)	->	whipping, scourging
main:18303	shameful, disgraceful, infamous, flagitious, profligate	->	shameful, disgraceful, infamous, flagitious
main:18307	flaringly, in a flagrant manner	->	flaringly
main:1831	of or pertaining to spelt; a grinder of spelt; a prostitute frequenting spelt‑mills	->	of or pertaining to spelt
main:18316	blowing, blast, esp. of wind	->	blowing, blast
main:18319	flamen's wife, usu. flaminica	->	flamen's wife
main:1832	spelt, summer-spelt (sown in spring)	->	spelt
main:18324	flamen's wife, assistant at sacrifices	->	flamen's wife
main:18327	flaminian, of a Roman gens	->	flaminian
main:18367	of a golden yellow, yellowish	->	of a golden yellow
main:18389	with turnings or windings, crookedly	->	with turnings or windings
main:1839	alien in foreign land, foreigner	->	alien in foreign land
main:18397	striking, dashing together, collision (poet.)	->	striking, dashing together
main:18438	wave-born, born in the waves	->	wave-born
main:18448	to wave, rise in waves	->	to wave
main:18456	flow, flood, running water, stream	->	flow, flood, running water
main:18457	to become fluid, to melt	->	to become fluid
main:1848	nourishment, food, provisions, support, sustenance	->	nourishment, food, provisions, support
main:18486	flowing, of veins and rivers	->	flowing
main:18495	focillationes: fire, heat, warmth, firelight	->	focillationes: fire, heat, warmth
main:18502	to dig, to pierce (rare)	->	to dig
main:18536	follis-gigno, produced by a bellows	->	follis-gigno
main:18537	bellows, a pair of bellows	->	bellows
main:1854	alioqui adv. otherwise	->	alioqui
main:1855	elsewhere, in another direction, otherwise	->	elsewhere, in another direction
main:18550	Roman gens name	->	Roman family name
main:18553	born by fountains, a poet	->	born by fountains
main:18565	pair of tongs, pincers, forceps	->	pair of tongs, pincers
main:18569	fordicidia (n.) sacrifice of a cow with calf	->	fordicidia sacrifice of a cow with calf
main:18575	pair of small shears, scissors	->	pair of small shears
main:18577	flux, a disease of swine	->	flux
main:18589	capacity for being fashioned, plasticity	->	capacity for being fashioned
main:18590	made in a mould, shaped	->	made in a mould
main:18595	former, fashioner of others' talents	->	former
main:18610	fear, dread, terror, frightfulness, awe	->	fear, dread, terror, frightfulness
main:18613	fearful, dreadful, terrible, terrifying, timid	->	fearful, dreadful, terrible, terrifying
main:18625	warm, hot, glowing, heated, warm‑faced	->	warm, hot, glowing, heated
main:18628	heater of a bath‑furnace, bath‑heater	->	heater of a bath‑furnace
main:18631	fornicator; a prostitute	->	fornicator, a prostitute
main:18655	somewhat bold, brave, or resolute	->	somewhat bold, brave
main:18657	to make strong, to strengthen	->	to make strong
main:18660	fortitude, strength, bravery, courage, resilience	->	fortitude, strength, bravery, courage
main:18663	fortuitous, accidental, by chance, casually	->	fortuitous, accidental, by chance
main:18679	dug out, dug up, fossil	->	dug out, dug up
main:18684	digging tool, adapted to digging	->	digging tool
main:18707	to become broken; to be conquered	->	to become broken
main:18716	fragile, rough, uneven, roaring, crashing	->	fragile, rough, uneven, roaring
main:18719	fragro, scent, odor, fragrance (post-class.)	->	fragro, scent, odor
main:18722	spear, javelin, sword (old German)	->	spear, javelin
main:18750	fraudulent, deceitful, cheating, fraudulent (class.)	->	fraudulent, deceitful, cheating
main:18762	making a low roaring, growling	->	making a low roaring
main:18765	fremor, a low roaring, rushing	->	fremor, a low roaring
main:18766	frenation, a bridling, subduing: libidinis	->	frenation, a bridling
main:18808	rubbing, in mal. part	->	rubbing
main:1881	several times, at different times	->	several times
main:18815	to make cold, to cool	->	to make cold
main:18826	to make cold, to cool	->	to make cold
main:18832	to erect, raise, lift up	->	to erect, raise
main:18849	comedy of Plautus, fragments only	->	comedy of Plautus
main:18856	frondātio, f. 1. frons	->	frondātio
main:18857	leaf-stripper, dresser, pruner of trees	->	leaf-stripper, dresser
main:18864	leafy, full of leaves, leafy	->	leafy, full of leaves
main:18865	leafy branch, green bough, foliage	->	leafy branch, green bough
main:18880	abundant in fruit, fruitful, productive	->	abundant in fruit, fruitful
main:18883	of or belonging to fruits; economical	->	of or belonging to fruits
main:18904	to fetch corn, to forage	->	to fetch corn
main:18918	that will be disappointed, vain	->	that will be disappointed
main:18937	to sprout out, become bushy	->	to sprout out
main:18950	painted, coloured, beautified, counterfeit, spurious	->	painted, coloured, beautified, counterfeit
main:18954	Roman gens name	->	Roman family name
main:18966	slave‑catcher, slave‑catcher, slave‑concealer, slave‑catcher, slave‑concealer	->	slave‑catcher
main:18973	Roman gens name	->	Roman family name
main:18977	post of a couch, bedpost	->	post of a couch
main:18983	to glow, gleam, flash, shine	->	to glow, gleam, flash
main:18988	shining a little, somewhat bright	->	shining a little
main:18990	city of Umbria, now Foligno	->	city of Umbria
main:18995	fulgur, n. flashing lightning	->	fulgur
main:19002	to hurl lightnings, to lighten	->	to hurl lightnings
main:19008	fūlīgo, f. soot, black paint	->	fūlīgo
main:19018	darting of lightning, a lightning	->	darting of lightning
main:19021	provided with thunder-bolts, bearing thunder	->	provided with thunder-bolts
main:19022	of or belonging to lightning (poet.)	->	of or belonging to lightning
main:19024	supporter, prop, support (late lat.)	->	supporter, prop
main:19025	support, prop, stay, strengthening, refreshing	->	support, prop, stay, strengthening
main:19029	Roman gens name	->	Roman family name
main:19033	one who ripens wine, deceiver	->	one who ripens wine
main:19038	producing smoke, smoking, steaming (poet.)	->	producing smoke, smoking
main:19040	making smoke, smoking, steaming (poet)	->	making smoke, smoking
main:19041	causing smoke, smoking (late Lat.)	->	causing smoke
main:19044	to smoke, steam, reek, fume	->	to smoke, steam, reek
main:19046	smoke, vapor, fumes, fumes, smoke	->	smoke, vapor, fumes
main:19065	funnel of the Greek χώνη (funnel)	->	funnel of the Greek χώνη
main:19087	fungus, of a mushroom; comic	->	fungus, of a mushroom
main:19089	fungus, full of holes, spongy	->	fungus, full of holes
main:1909	to bark at, to revile	->	to bark at
main:19096	funeral procession, burial rites, funeral	->	funeral procession, burial rites
main:19109	forked, pointed like a fork	->	forked
main:19115	like bran, bran-like, bran-colored, bran‑like	->	like bran, bran-like, bran-colored
main:19117	of bran, made of bran	->	of bran
main:1912	to extol, to praise much	->	to extol
main:19127	furious, raging, mad, furious (rare)	->	furious, raging, mad
main:19131	to be mad, to rage	->	to be mad
main:19147	thievish, that commits theft, furtum‑facio	->	thievish, that commits theft
main:19154	dark, dusky, gloomy, swarthy, black	->	dark, dusky, gloomy, swarthy
main:19161	to make dark, swarthy, dusky	->	to make dark, swarthy
main:19168	funder in metals, fluid pourer	->	funder in metals
main:19179	fustuārĭus, a, um, adj. id	->	fustuārĭus, a, um
main:19191	futile, worthless, vain, untrustworthy, idly	->	futile, worthless, vain, untrustworthy
main:19206	kind of dish or platter (post-Aug.)	->	kind of dish or platter
main:19209	Roman gens name	->	Roman family name
main:19228	gallic, possibly yellow or calf-colored	->	gallic
main:19232	galbus, a kind of armband	->	galbus
main:19233	small bird, perhaps yellow thrush	->	small bird
main:19235	yellowish color of veg. and vet	->	yellowish color
main:19254	small head covering, a cap	->	small head covering
main:19256	Roman gens name	->	Roman family name
main:19279	hairy teasel, Dipsacus pilosus, Linn	->	hairy teasel, Dipsacus pilosus
main:19289	Roman gens name	->	Roman family name
main:19294	Gaul; Gallic	->	Gaul, Gallic
main:19295	river of phrygia, mad water	->	river of phrygia
main:19318	ganta, ae, f. goose, Germanic	->	ganta, ae
main:19329	to gargle, take a gargle	->	to gargle
main:19330	philosopher Epicurus, born in Gargettus	->	philosopher Epicurus
main:19331	gargilius, a Roman gens name	->	gargilius
main:19336	chatterer, babbler, prater (late Lat.)	->	chatterer, babbler
main:19337	chattering, chat, talk (late Lat.)	->	chattering, chat
main:19342	river in Gaul, the Garonne	->	river in Gaul
main:19364	shaggy woollen cloth, frieze, felt	->	shaggy woollen cloth, frieze
main:19392	Roman gens name	->	Roman family name
main:1940	to allure (only in the two foll. exs.)	->	to allure
main:19402	vessel for holding oil (very rare)	->	vessel for holding oil
main:19404	twin-born, twin- (adj.)	->	twin-born, twin-
main:1941	to attract, draw to oneself	->	to attract
main:19414	sigh, a groan, a lamentation	->	sigh, a groan
main:19418	adorned with gems, gemmed, jeweled	->	adorned with gems, gemmed
main:19425	to groan, sigh, lament, creak	->	to groan, sigh, lament
main:19429	cheek, face part, plural cheeks	->	cheek, face part
main:19442	generation of men, a begetting	->	generation of men
main:19460	genius, image maker of genii	->	genius
main:19466	knotty of the geniculum (late Latin)	->	knotty of the geniculum
main:1950	to besmear, cover over, bedaub	->	to besmear, cover over
main:19513	port of Geraesticus, near Teos	->	port of Geraesticus
main:19526	in a brotherly manner, faithfully	->	in a brotherly manner
main:19532	sprouting forth, putting forth, germination	->	sprouting forth, putting forth
main:19533	to sprout forth, put forth	->	to sprout forth
main:19547	gerund, also called gerundivus mode	->	gerund
main:19580	herb bennet, avens, Geum urbanum	->	herb bennet, avens
main:19592	to beget, produce, bring forth	->	to beget, produce
main:196	abscise, adv., v. abscido	->	abscise, adv
main:1960	address, exhortation, encouragement, consolation, etc	->	address, exhortation, encouragement, consolation
main:19609	city of Epirus, near Corcyra	->	city of Epirus
main:1961	to speak to, to address	->	to speak to
main:19613	to grow smooth, bare, bald	->	to grow smooth, bare
main:19618	icy, frozen, full of ice	->	icy, frozen
main:19634	land‑tax, tax levied on land	->	land‑tax
main:19651	gravel, sand, earth, dust, grit	->	gravel, sand, earth, dust
main:19652	glarea, full of gravel, gravelly	->	glarea, full of gravel
main:19659	ointment of celandine, glaucium ointment	->	ointment of celandine
main:1966	to struggle with or against (only in App.)	->	to struggle with or against
main:1967	to play, to jest with	->	to play
main:19682	round as a ball, spherical	->	round as a ball
main:19688	glomero, rounded, round (very rare)	->	glomero, rounded
main:1969	to wash against, to bathe	->	to wash against
main:19695	glomus, like a ball, round	->	glomus, like a ball
main:197	breaking off in the midst of a discourse; rhet. fig	->	breaking off in the midst of a discourse
main:19704	small glory, a little glory	->	small glory
main:19719	sticky oil, slime, glue, gluten	->	sticky oil, slime, glue
main:19764	insight, the power of perceiving	->	insight
main:19799	little couch, a pallet (post-class.)	->	little couch
main:19800	small low couch, pallet, campbed	->	small low couch, pallet
main:19802	roman family name, gens sempronia	->	roman family name
main:19805	to become slender, small (post-class.)	->	to become slender
main:19820	to walk, step, go (rare)	->	to walk, step
main:19821	gradivus, a worshipper of Mars	->	gradivus
main:19826	Greek, feminine, plural, nominative, accusative	->	Greek, feminine, plural, nominative
main:1983	irrational conduct or action, folly	->	irrational conduct or action
main:19848	stilts, contr. from gradula	->	stilts
main:19878	to become great, to grow	->	to become great
main:19890	greatness of age, style, grandeur	->	greatness of age, style
main:19911	vagabond, idler, rioter, street‑robber, footpad	->	vagabond, idler, rioter, street‑robber
main:19918	favor, esteem, liking, love, friendship	->	favor, esteem, liking, love
main:1992	kind of shark, sea fox	->	kind of shark
main:19923	showing kindness, doing favors, obligingness	->	showing kindness, doing favors
main:19928	kind of cake, otherwise unknown	->	kind of cake
main:19932	gracefully, kindly, favorably, with pleasure	->	gracefully, kindly, favorably
main:19933	gratius, a Roman gens name	->	gratius
main:19947	grāvastellus, i, m. dim. gray	->	grāvastellus, i
main:19952	heaviness of limbs, cold head	->	heaviness of limbs
main:19954	offensive or rank smell, fetidness	->	offensive or rank smell
main:19964	cold in the head, catarrh	->	cold in the head
main:19965	of tones, rather deep: sonus	->	of tones
main:19977	plant, app. herb. 50	->	plant
main:19980	net; hence transf. an intricate or puzzling question	->	net, hence
main:19999	little heap, hillock of earth	->	little heap
main:200	in secret, secretly, hiddenly, covertly	->	in secret, secretly, hiddenly
main:2001	Alpine (adj.) / inhabitants of the Alpine regions (noun)	->	Alpine / inhabitants of the Alpine regions
main:20013	hook‑nosed, as a surname: alter	->	hook‑nosed
main:20015	susceptible of being governed, controllable	->	susceptible of being governed
main:20017	steering of a ship, management	->	steering of a ship
main:20036	gum, rubber, latex, natural resin	->	gum, rubber, latex
main:20038	gummi, a besmearing with gum	->	gummi
main:20049	small mean dwelling, hut, shanty	->	small mean dwelling, hut
main:20050	small, mean dwelling, a hovel	->	small, mean dwelling
main:20052	first tasting of food, antepast	->	first tasting of food
main:20058	taste of food, drink, etc	->	taste of food, drink
main:20059	taste, a tasting of food	->	taste
main:2006	luxuriant plant, perh. chickweed	->	luxuriant plant
main:20062	by drops, drop by drop	->	by drops
main:2007	easily freezing, susceptible to cold	->	easily freezing
main:20080	gymnosophists, Indian ascetics, naked philosophers	->	gymnosophists, Indian ascetics
main:20095	ha! interj. an exclamation of joy or laughter	->	ha!
main:20107	dweller in a house, tenant	->	dweller in a house
main:20109	having: debitio gratiae, non habitio	->	having: debitio gratiae
main:20128	of a kid, kid-: coagulum	->	of a kid
main:20133	blood-colored agate, a precious stone	->	blood-colored agate
main:20172	breath of perfume, odor, fragrance	->	breath of perfume, odor
main:20187	plant, the orach (Atriplex halimus)	->	plant
main:20198	to breathe, exhale, emit fragrance	->	to breathe, exhale
main:20212	waterbucket, esp. for extinguishing fires	->	waterbucket
main:20214	place in Campania, near Cumœ	->	place in Campania
main:20221	plant, i. q. agrostis	->	plant
main:20236	punic name, general of Carthage	->	punic name
main:20257	famous Athenian, murderer of Hipparchus	->	famous Athenian
main:20259	concord, harmony, agreement of sounds	->	concord, harmony
main:20261	harmonics, the science of sounds	->	harmonics
main:20287	reed, cane, or rush plant	->	reed, cane
main:20299	spear shaft, javelin shaft, pole	->	spear shaft, javelin shaft
main:2030	alternate, one after the other	->	alternate
main:20300	little spear, a little branch	->	little spear
main:20315	self‑tormentor, a comedy by Terence	->	self‑tormentor
main:20319	critical, decisive of one's fate	->	critical
main:20326	hebeto, dulness, dimness of eyes	->	hebeto, dulness
main:2033	one of two, the other	->	one of two
main:20332	wine-vessel, Charis. p. 63 P	->	wine-vessel
main:20358	perfume, sweet-smelling ingredient in ointments	->	perfume
main:20359	Thessalian, Caes. B. C. 3	->	Thessalian
main:20362	he! he!	->	he!
main:2037	Althaea, a Greek mythological figure	->	Althaea
main:20393	turnsole, heliotrope, striped jasper stone	->	turnsole, heliotrope
main:20395	of or from Greece, Grecian	->	of or from Greece
main:20397	hellas, the main-land of Greece	->	hellas
main:20405	to devour, gormandize (verb)	->	to devour, gormandize
main:2043	fattened, esp. of domestic animals	->	fattened
main:20430	daylily, a sort of lily	->	daylily
main:20441	one and a half (pure Lat. sesquialter)	->	one and a half
main:20460	liver, a kind of fish	->	liver
main:2047	of high power, very mighty	->	of high power
main:20474	plant, app. herb. 61	->	plant
main:2048	high-sounding, from on high (rare)	->	high-sounding
main:20496	Hercules, II. E	->	Hercules
main:20500	Hera, fortified city in Arcadia	->	Hera
main:20530	Hercules, II. C	->	Hercules
main:20531	plant, i. q. sideritis	->	plant
main:20534	Hercules, II. A	->	Hercules
main:20545	inheritance, heirship, succession of property	->	inheritance, heirship
